		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
05/19/17	3:30 a	22.4	22.5	22.3	98	22.1	0.0	---	0.00	0.0	---	22.4	24.2	24.2	755.0	0.00	0.0	0.000	0.084	28.8	70	22.8	32.6	12.62	1.1298	652	1	95.3	30
05/19/17	4:00 a	22.3	22.4	22.2	98	22.0	0.0	---	0.00	0.0	---	22.3	24.2	24.2	755.0	0.00	0.0	0.000	0.083	28.7	70	22.7	32.3	12.63	1.1305	646	1	94.4	30
05/19/17	4:30 a	22.3	22.3	22.2	98	22.0	0.0	---	0.00	0.0	---	22.3	24.2	24.2	755.3	0.00	0.0	0.000	0.083	28.6	70	22.6	32.1	12.64	1.1315	646	1	94.4	30
05/19/17	5:00 a	22.3	22.4	22.3	98	22.0	0.0	---	0.00	0.0	---	22.3	24.2	24.2	755.1	0.00	0.0	0.000	0.083	28.7	70	22.7	32.2	12.63	1.1310	645	1	94.3	30
05/19/17	5:30 a	22.4	22.4	22.3	98	22.1	0.0	---	0.00	0.0	---	22.4	24.2	24.2	755.4	0.00	0.0	0.000	0.084	28.7	70	22.7	32.2	12.63	1.1314	653	1	95.5	30
05/19/17	6:00 a	22.9	22.9	22.4	98	22.6	0.0	---	0.00	0.0	---	22.9	24.8	24.8	755.5	0.00	0.0	0.000	0.096	28.7	70	22.7	32.2	12.63	1.1315	650	1	95.0	30
05/19/17	6:30 a	23.7	23.8	22.9	98	23.4	0.0	NE	0.00	3.2	NE	23.7	25.7	25.7	755.6	0.00	0.0	0.000	0.112	28.9	71	23.1	32.9	12.89	1.1300	652	1	95.3	30
05/19/17	7:00 a	24.0	24.0	23.3	97	23.5	0.0	E	0.00	4.8	E	24.0	26.1	26.1	755.9	0.00	0.0	0.000	0.118	29.0	71	23.2	33.2	12.88	1.1297	644	1	94.2	30
05/19/17	7:30 a	25.9	25.9	24.0	93	24.7	0.0	E	0.00	4.8	E	25.9	29.3	29.3	755.8	0.00	0.0	0.000	0.159	29.3	71	23.5	33.8	12.86	1.1277	644	1	94.2	30
05/19/17	8:00 a	27.7	27.7	25.9	88	25.6	1.6	S	0.80	6.4	SE	27.7	32.8	32.8	755.8	0.00	0.0	0.000	0.196	29.8	72	24.2	35.0	13.24	1.1248	660	1	96.5	30
05/19/17	8:30 a	27.7	28.3	27.7	79	23.7	1.6	SE	0.80	4.8	WSW	27.7	31.3	31.3	756.2	0.00	0.0	0.000	0.196	30.1	70	24.0	35.4	12.55	1.1244	657	1	96.1	30
05/19/17	9:00 a	29.2	29.2	27.2	77	24.7	0.0	SE	0.00	4.8	SE	29.2	34.7	34.7	756.1	0.00	0.0	0.000	0.226	30.7	69	24.3	36.3	12.35	1.1216	663	1	96.9	30
05/19/17	9:30 a	28.3	29.3	28.1	81	24.7	1.6	SSE	0.80	8.0	SSE	28.3	33.2	33.2	755.9	0.00	0.0	0.000	0.207	30.9	69	24.6	36.7	12.35	1.1197	665	1	97.2	30
05/19/17	10:00 a	29.6	29.6	28.3	78	25.4	1.6	ESE	0.80	6.4	E	29.6	35.8	35.8	755.4	0.00	0.0	0.000	0.235	31.4	68	24.8	37.6	12.11	1.1171	664	1	97.1	30
05/19/17	10:30 a	29.7	30.2	29.5	73	24.4	1.6	SSE	0.80	9.7	ESE	29.7	35.1	35.1	755.3	0.00	0.0	0.000	0.237	31.7	67	24.8	38.3	11.89	1.1155	678	1	99.1	30
05/19/17	11:00 a	29.6	30.6	29.6	73	24.2	1.6	SSE	0.80	6.4	SE	29.6	34.7	34.7	755.2	0.00	0.0	0.000	0.234	32.3	65	24.9	39.5	11.45	1.1132	670	1	98.0	30
05/19/17	11:30 a	30.7	30.7	29.5	75	25.7	3.2	SE	1.61	8.0	NNE	30.7	37.8	37.8	754.8	0.00	0.0	0.000	0.257	32.7	66	25.5	40.9	11.65	1.1099	669	1	97.8	30
05/19/17	12:00 p	30.4	30.8	29.4	78	26.1	3.2	N	1.61	12.9	NNE	30.4	37.9	37.9	754.7	0.00	0.0	0.000	0.251	33.1	65	25.6	41.9	11.45	1.1078	663	1	96.9	30
05/19/17	12:30 p	30.4	30.9	30.2	72	24.8	3.2	N	1.61	8.0	N	30.4	36.4	36.4	754.2	0.00	0.0	0.000	0.251	33.4	63	25.4	42.1	11.11	1.1062	665	1	97.2	30
05/19/17	1:00 p	30.9	31.3	30.4	73	25.5	1.6	NE	0.80	8.0	NNE	30.9	37.7	37.7	753.9	0.00	0.0	0.000	0.263	33.8	63	25.8	43.2	11.09	1.1036	673	1	98.4	30
05/19/17	1:30 p	26.4	30.9	26.4	90	24.6	3.2	N	1.61	14.5	N	26.4	29.9	29.9	753.8	13.97	178.3	0.000	0.168	33.7	63	25.6	42.7	11.10	1.1044	673	1	98.4	30
05/19/17	2:00 p	26.4	26.4	25.9	95	25.6	1.6	NNW	0.80	12.9	NNW	26.4	30.7	30.7	753.6	1.02	13.0	0.000	0.169	32.9	66	25.7	41.6	11.65	1.1068	671	1	98.1	30
05/19/17	2:30 p	26.6	26.7	26.4	95	25.7	0.0	NW	0.00	4.8	N	26.6	31.1	31.1	753.4	0.76	10.2	0.000	0.172	32.6	67	25.6	41.0	11.85	1.1078	675	1	98.7	30
05/19/17	3:00 p	27.5	27.5	26.5	96	26.8	0.0	W	0.00	3.2	WNW	27.5	33.7	33.7	753.3	0.76	4.1	0.000	0.191	32.3	69	25.9	41.0	12.35	1.1079	681	1	99.6	30
05/19/17	3:30 p	27.8	28.2	27.5	95	26.9	0.0	SW	0.00	4.8	SW	27.8	34.4	34.4	753.1	0.00	0.0	0.000	0.197	31.8	76	27.0	41.7	14.30	1.1070	647	1	94.6	30
05/19/17	4:00 p	25.3	27.8	25.3	92	23.9	4.8	SSE	2.41	12.9	SSE	25.3	27.8	27.8	753.7	21.84	164.3	0.000	0.145	30.3	72	24.7	36.3	13.22	1.1184	626	1	91.5	30
05/19/17	4:30 p	22.6	25.2	22.6	96	21.9	3.2	ESE	1.61	17.7	ESE	22.6	24.3	24.3	754.2	59.18	365.8	0.000	0.089	28.6	73	23.3	32.6	13.58	1.1285	628	1	91.8	30
05/19/17	5:00 p	23.5	23.5	22.6	97	23.0	1.6	ESE	0.80	11.3	ESE	23.5	25.4	25.4	754.3	8.38	70.6	0.000	0.108	28.6	75	23.7	33.0	14.28	1.1276	538	1	78.7	30
05/19/17	5:30 p	23.3	23.6	23.2	97	22.8	0.0	SSE	0.00	6.4	SSE	23.3	25.1	25.1	754.0	1.27	8.4	0.000	0.103	28.8	74	23.7	33.2	13.87	1.1268	592	1	86.5	30
05/19/17	6:00 p	23.3	23.3	23.2	97	22.8	0.0	SSE	0.00	1.6	SSE	23.3	25.1	25.1	754.5	0.51	5.6	0.000	0.103	29.4	71	23.6	34.0	12.85	1.1251	635	1	92.8	30
05/19/17	6:30 p	23.2	23.3	23.2	97	22.7	0.0	---	0.00	0.0	---	23.2	24.9	24.9	755.2	1.52	6.9	0.000	0.101	29.7	70	23.6	34.4	12.55	1.1254	628	1	91.8	30
05/19/17	7:00 p	23.1	23.2	23.1	97	22.6	0.0	SSE	0.00	1.6	SSE	23.1	24.9	24.9	755.5	0.25	1.3	0.000	0.100	29.6	70	23.6	34.2	12.55	1.1262	629	1	92.0	30
05/19/17	7:30 p	23.0	23.2	23.0	97	22.5	0.0	SSE	0.00	3.2	SSE	23.0	24.8	24.8	755.7	0.00	0.0	0.000	0.097	29.6	70	23.6	34.2	12.55	1.1265	623	1	91.1	30
05/19/17	8:00 p	22.8	23.1	22.8	97	22.3	0.0	SSE	0.00	1.6	SSE	22.8	24.6	24.6	756.0	0.00	0.0	0.000	0.094	29.6	70	23.5	34.1	12.55	1.1273	634	1	92.7	30
05/19/17	8:30 p	22.9	22.9	22.8	97	22.4	0.0	SSE	0.00	1.6	SSE	22.9	24.7	24.7	755.9	0.00	0.0	0.000	0.096	29.3	70	23.3	33.6	12.56	1.1284	629	1	92.0	30
05/19/17	9:00 p	23.0	23.1	22.9	97	22.5	0.0	SSE	0.00	3.2	E	23.0	24.8	24.8	756.2	0.00	0.0	0.000	0.097	29.3	70	23.2	33.5	12.57	1.1292	629	1	92.0	30
05/19/17	9:30 p	22.8	23.0	22.7	98	22.4	0.0	SE	0.00	3.2	ENE	22.8	24.6	24.6	756.1	0.00	0.0	0.000	0.093	29.1	70	23.1	33.2	12.59	1.1299	631	1	92.3	30
05/19/17	10:00 p	22.8	22.8	22.6	98	22.4	1.6	SE	0.80	4.8	E	22.8	24.6	24.6	756.0	0.00	0.0	0.000	0.093	28.9	71	23.1	32.9	12.89	1.1306	633	1	92.5	30
05/19/17	10:30 p	22.6	22.8	22.6	97	22.1	0.0	ESE	0.00	3.2	ESE	22.6	24.3	24.3	756.2	0.00	0.0	0.000	0.088	28.9	70	22.9	32.7	12.61	1.1314	631	1	92.3	30
05/19/17	11:00 p	22.4	22.6	22.4	98	22.1	0.0	ESE	0.00	1.6	ESE	22.4	24.3	24.3	756.3	0.00	0.0	0.000	0.086	28.8	70	22.8	32.6	12.62	1.1318	634	1	92.7	30
05/19/17	11:30 p	22.6	22.6	22.4	98	22.2	0.0	ESE	0.00	3.2	ESE	22.6	24.4	24.4	756.3	0.00	0.0	0.000	0.088	28.7	70	22.7	32.3	12.63	1.1325	634	1	92.7	30
05/20/17	12:00 a	22.9	22.9	22.6	98	22.6	1.6	ESE	0.80	3.2	ESE	22.9	24.7	24.7	756.3	0.00	0.0	0.000	0.095	28.8	70	22.8	32.4	12.62	1.1321	629	1	92.0	30
05/20/17	12:30 a	22.9	22.9	22.9	98	22.6	0.0	ESE	0.00	3.2	ESE	22.9	24.8	24.8	756.0	0.00	0.0	0.000	0.096	28.8	71	23.0	32.7	12.90	1.1311	628	1	91.8	30
05/20/17	1:00 a	23.0	23.0	22.9	98	22.7	0.0	ESE	0.00	1.6	ESE	23.0	24.8	24.8	755.7	0.00	0.0	0.000	0.097	28.7	71	22.9	32.4	12.91	1.1313	633	1	92.5	30
05/20/17	1:30 a	22.9	23.0	22.9	98	22.6	0.0	---	0.00	0.0	---	22.9	24.7	24.7	755.2	0.00	0.0	0.000	0.095	28.5	72	23.0	32.1	13.25	1.1311	629	1	92.0	30
05/20/17	2:00 a	22.6	22.9	22.6	98	22.2	0.0	ESE	0.00	3.2	ESE	22.6	24.4	24.4	754.9	0.00	0.0	0.000	0.088	28.6	71	22.8	32.1	12.91	1.1308	628	1	91.8	30
05/20/17	2:30 a	22.4	22.6	22.4	98	22.1	0.0	ESE	0.00	4.8	E	22.4	24.3	24.3	754.7	0.00	0.0	0.000	0.086	28.5	71	22.7	31.9	12.92	1.1308	626	1	91.5	30
05/20/17	3:00 a	22.7	22.7	22.4	98	22.3	0.0	ESE	0.00	1.6	ESE	22.7	24.5	24.5	754.6	0.00	0.0	0.000	0.090	28.4	71	22.7	31.8	12.92	1.1309	624	1	91.2	30
05/20/17	3:30 a	22.3	22.7	22.3	98	22.0	0.0	ESE	0.00	1.6	ESE	22.3	24.2	24.2	754.6	0.00	0.0	0.000	0.083	28.3	72	22.8	31.7	13.25	1.1311	620	1	90.6	30
05/20/17	4:00 a	22.3	22.4	22.3	98	22.0	0.0	ESE	0.00	1.6	ESE	22.3	24.2	24.2	754.7	0.00	0.0	0.000	0.083	28.3	72	22.7	31.6	13.25	1.1316	623	1	91.1	30
05/20/17	4:30 a	22.3	22.4	22.2	98	22.0	0.0	ESE	0.00	3.2	ESE	22.3	24.2	24.2	754.8	0.25	0.0	0.000	0.083	28.2	72	22.7	31.4	13.25	1.1321	645	1	94.3	30
05/20/17	5:00 a	22.4	22.5	22.3	98	22.1	0.0	ESE	0.00	1.6	ESE	22.4	24.3	24.3	755.0	0.00	0.0	0.000	0.086	28.1	72	22.6	31.2	13.25	1.1329	641	1	93.7	30
05/20/17	5:30 a	22.4	22.5	22.3	98	22.1	0.0	ESE	0.00	1.6	ESE	22.4	24.3	24.3	755.1	0.00	0.0	0.000	0.086	28.2	72	22.6	31.3	13.25	1.1328	626	1	91.5	30
05/20/17	6:00 a	22.5	22.5	22.3	98	22.2	0.0	ESE	0.00	1.6	ESE	22.5	24.3	24.3	755.2	0.00	0.0	0.000	0.087	28.2	71	22.5	31.3	12.94	1.1330	631	1	92.3	30
05/20/17	6:30 a	23.4	23.4	22.5	98	23.1	0.0	ESE	0.00	1.6	ESE	23.4	25.3	25.3	755.3	0.00	0.0	0.000	0.106	28.2	72	22.7	31.4	13.25	1.1328	639	1	93.4	30
05/20/17	7:00 a	24.3	24.3	23.5	98	24.0	0.0	ESE	0.00	4.8	NNE	24.3	26.6	26.6	755.7	0.00	0.0	0.000	0.125	28.3	73	23.0	31.9	13.59	1.1323	629	1	92.0	30
05/20/17	7:30 a	24.8	24.8	24.3	96	24.1	1.6	N	0.80	6.4	NE	24.8	27.2	27.2	755.8	0.00	0.0	0.000	0.134	28.3	73	23.0	31.9	13.59	1.1325	626	1	91.5	30
05/20/17	8:00 a	26.2	26.2	24.8	92	24.8	1.6	ENE	0.80	6.4	NE	26.2	29.7	29.7	756.0	0.00	0.0	0.000	0.163	28.6	74	23.5	32.7	13.88	1.1310	613	1	89.6	30
05/20/17	8:30 a	27.9	28.1	26.2	83	24.8	1.6	SSE	0.80	4.8	SE	27.9	32.6	32.6	756.1	0.00	0.0	0.000	0.200	28.8	76	24.1	33.6	14.57	1.1291	626	1	91.5	30
05/20/17	9:00 a	28.7	28.7	27.9	81	25.1	3.2	SSE	1.61	17.7	SSE	28.7	34.4	34.4	756.0	0.00	0.0	0.000	0.216	29.4	72	23.8	34.1	13.25	1.1272	652	1	95.3	30
05/20/17	9:30 a	29.8	30.0	28.7	73	24.5	4.8	SSE	2.41	16.1	SSE	29.8	35.3	35.3	756.1	0.00	0.0	0.000	0.240	30.3	68	23.8	35.5	12.19	1.1241	651	1	95.2	30
05/20/17	10:00 a	30.2	30.6	29.8	69	23.8	4.8	SSE	2.41	17.7	ESE	30.2	35.3	35.3	756.0	0.00	0.0	0.000	0.247	31.1	67	24.2	36.4	11.93	1.1203	643	1	94.0	30
05/20/17	10:30 a	30.4	30.9	29.7	68	23.8	3.2	SSE	1.61	12.9	ESE	30.4	35.6	35.6	755.8	0.00	0.0	0.000	0.251	31.7	63	23.8	37.1	11.17	1.1186	631	1	92.3	30
05/20/17	11:00 a	29.1	30.4	29.1	75	24.2	3.2	N	1.61	8.0	N	29.1	34.2	34.2	755.6	0.00	0.0	0.000	0.225	32.2	63	24.3	38.7	11.15	1.1153	632	1	92.4	30
05/20/17	11:30 a	30.5	30.9	29.1	69	24.2	1.6	NNE	0.80	8.0	ENE	30.5	36.1	36.1	755.5	0.00	0.0	0.000	0.253	32.1	61	23.6	37.7	10.76	1.1169	663	1	96.9	30
05/20/17	12:00 p	32.2	32.2	30.5	69	25.8	1.6	SSE	0.80	8.0	SSE	32.2	40.7	40.7	755.1	0.00	0.0	0.000	0.289	33.1	61	24.5	40.2	10.75	1.1110	671	1	98.1	30
05/20/17	12:30 p	31.8	32.8	31.8	65	24.4	3.2	SE	1.61	9.7	SSE	31.8	37.9	37.9	754.9	0.00	0.0	0.000	0.280	34.1	58	24.6	41.8	10.25	1.1069	678	1	99.1	30
05/20/17	1:00 p	32.4	32.4	31.3	69	26.0	1.6	N	0.80	9.7	ENE	32.4	41.2	41.2	754.7	0.00	0.0	0.000	0.293	34.6	58	25.1	43.3	10.25	1.1038	689	1	100.0	30
05/20/17	1:30 p	31.4	32.6	31.1	61	23.0	3.2	SSE	1.61	11.3	SSE	31.4	36.0	36.0	754.4	0.00	0.0	0.000	0.273	34.7	57	24.9	43.2	10.05	1.1033	682	1	99.7	30
05/20/17	2:00 p	31.9	32.6	31.5	61	23.5	6.4	SSE	3.22	19.3	E	31.9	37.3	37.3	753.9	0.00	0.0	0.000	0.284	34.9	55	24.5	43.0	9.56	1.1026	687	1	100.0	30
05/20/17	2:30 p	30.3	32.1	30.3	66	23.2	4.8	SE	2.41	19.3	ENE	30.3	34.9	34.9	753.9	0.00	0.0	0.000	0.249	35.1	54	24.4	43.2	9.44	1.1019	686	1	100.0	30
05/20/17	3:00 p	29.8	30.2	29.7	71	24.0	3.2	SSE	1.61	11.3	ESE	29.8	34.9	34.9	753.7	0.00	0.0	0.000	0.240	34.7	55	24.4	42.6	9.57	1.1033	698	1	100.0	30
05/20/17	3:30 p	30.6	30.7	29.8	70	24.5	1.6	SSE	0.80	11.3	SSE	30.6	36.4	36.4	753.8	0.00	0.0	0.000	0.255	34.6	57	24.8	42.9	10.05	1.1030	698	1	100.0	30
05/20/17	4:00 p	30.1	30.6	30.0	70	24.0	1.6	SSE	0.80	12.9	SE	30.1	35.4	35.4	753.7	0.00	0.0	0.000	0.245	34.7	57	24.9	43.2	10.05	1.1022	696	1	100.0	30
05/20/17	4:30 p	29.8	30.3	29.8	71	24.0	1.6	SSE	0.80	9.7	SSE	29.8	34.9	34.9	753.9	0.00	0.0	0.000	0.240	34.8	56	24.8	43.3	9.86	1.1023	697	1	100.0	30
05/20/17	5:00 p	28.4	29.8	28.4	81	24.8	0.0	SSE	0.00	6.4	SSE	28.4	33.5	33.5	754.4	0.00	0.0	0.000	0.209	34.1	58	24.7	42.0	10.25	1.1058	608	1	88.9	30
05/20/17	5:30 p	27.5	28.4	27.5	86	24.9	1.6	ESE	0.80	9.7	E	27.5	31.9	31.9	754.6	0.00	0.0	0.000	0.191	33.2	64	25.4	41.7	11.25	1.1078	613	1	89.6	30
05/20/17	6:00 p	27.1	27.5	27.1	87	24.8	0.0	S	0.00	4.8	WNW	27.1	31.1	31.1	755.0	0.00	0.0	0.000	0.183	32.2	67	25.3	40.0	11.85	1.1121	598	1	87.4	30
05/20/17	6:30 p	25.9	27.1	25.9	89	23.9	1.6	N	0.80	4.8	NNW	25.9	28.8	28.8	755.3	0.00	0.0	0.000	0.157	31.4	67	24.5	37.3	11.91	1.1174	602	1	88.0	30
05/20/17	7:00 p	26.0	26.0	25.7	89	24.0	1.6	NNW	0.80	14.5	N	26.0	28.9	28.9	755.9	0.00	0.0	0.000	0.160	31.3	67	24.5	37.2	11.91	1.1186	578	1	84.5	30
05/20/17	7:30 p	25.9	26.6	25.9	87	23.6	6.4	E	3.22	19.3	SE	25.9	28.6	28.6	756.7	0.76	27.9	0.000	0.157	31.6	66	24.4	37.6	11.70	1.1190	640	1	93.6	30
05/20/17	8:00 p	23.1	25.8	23.1	93	21.9	6.4	SSE	3.22	17.7	E	23.1	24.6	24.6	756.9	6.86	31.5	0.000	0.100	30.9	63	23.0	35.3	11.20	1.1247	617	1	90.2	30
05/20/17	8:30 p	23.1	23.2	23.0	95	22.2	4.8	SSE	2.41	19.3	SE	23.1	24.7	24.7	757.3	2.03	16.0	0.000	0.098	29.7	68	23.1	33.9	12.23	1.1296	597	1	87.3	30
05/20/17	9:00 p	23.1	23.1	23.1	96	22.4	1.6	SSE	0.80	8.0	SSE	23.1	24.8	24.8	757.6	1.27	4.3	0.000	0.100	29.8	68	23.3	34.3	12.22	1.1291	538	1	78.7	30
05/20/17	9:30 p	23.1	23.1	23.1	96	22.4	0.0	SSE	0.00	4.8	SSE	23.1	24.8	24.8	757.8	1.78	8.4	0.000	0.100	29.3	70	23.2	33.5	12.57	1.1316	487	1	71.2	30
05/20/17	10:00 p	23.0	23.1	22.9	96	22.3	1.6	SSE	0.80	6.4	SSE	23.0	24.7	24.7	757.8	2.79	8.1	0.000	0.097	29.9	68	23.3	34.5	12.22	1.1292	563	1	82.3	30
05/20/17	10:30 p	23.0	23.1	22.9	96	22.3	0.0	ENE	0.00	1.6	ENE	23.0	24.7	24.7	757.6	3.05	14.0	0.000	0.097	29.8	68	23.2	34.2	12.23	1.1295	592	1	86.5	30
05/20/17	11:00 p	22.8	23.0	22.8	97	22.3	0.0	ENE	0.00	1.6	ENE	22.8	24.6	24.6	757.1	1.27	4.6	0.000	0.094	29.6	68	23.1	33.8	12.24	1.1296	599	1	87.6	30
05/20/17	11:30 p	22.7	22.8	22.7	97	22.2	0.0	---	0.00	0.0	---	22.7	24.4	24.4	757.1	0.51	2.5	0.000	0.091	29.7	67	22.9	33.8	12.03	1.1298	589	1	86.1	30
05/21/17	12:00 a	22.8	22.8	22.7	97	22.3	0.0	SE	0.00	3.2	SE	22.8	24.5	24.5	756.8	0.00	0.0	0.000	0.093	29.6	67	22.8	33.6	12.04	1.1296	599	1	87.6	30
05/21/17	12:30 a	23.2	23.2	22.8	97	22.7	1.6	SSE	0.80	8.0	SSE	23.2	25.0	25.0	756.8	0.25	0.0	0.000	0.102	29.5	69	23.2	33.8	12.35	1.1293	635	1	92.8	30
05/21/17	1:00 a	23.1	23.3	23.1	97	22.6	1.6	SSE	0.80	8.0	SSE	23.1	24.9	24.9	756.7	0.00	0.0	0.000	0.100	29.2	70	23.1	33.3	12.58	1.1305	658	1	96.2	30
05/21/17	1:30 a	23.1	23.1	23.0	97	22.6	1.6	SSE	0.80	8.0	SSE	23.1	24.8	24.8	756.6	0.00	0.0	0.000	0.098	29.1	70	23.0	33.1	12.59	1.1310	674	1	98.5	30
05/21/17	2:00 a	23.2	23.2	23.1	97	22.7	1.6	SSE	0.80	8.0	SSE	23.2	24.9	24.9	756.7	0.00	0.0	0.000	0.101	29.1	70	23.0	33.1	12.59	1.1311	663	1	96.9	30
05/21/17	2:30 a	23.2	23.2	23.1	97	22.7	1.6	SSE	0.80	8.0	SSE	23.2	24.9	24.9	756.7	0.25	0.0	0.000	0.101	29.1	70	23.1	33.2	12.59	1.1309	635	1	92.8	30
05/21/17	3:00 a	23.2	23.2	23.2	97	22.7	1.6	SSE	0.80	11.3	SSE	23.2	24.9	24.9	756.5	0.00	0.0	0.000	0.101	29.1	70	23.0	33.1	12.59	1.1309	645	1	94.3	30
05/21/17	3:30 a	23.1	23.2	23.1	97	22.6	1.6	SSE	0.80	6.4	SSE	23.1	24.9	24.9	756.5	0.00	0.0	0.000	0.100	28.9	71	23.1	32.9	12.89	1.1314	648	1	94.7	30
05/21/17	4:00 a	23.1	23.1	23.1	97	22.6	1.6	SSE	0.80	6.4	SSE	23.1	24.8	24.8	756.8	0.00	0.0	0.000	0.098	28.8	71	23.0	32.8	12.89	1.1321	658	1	96.2	30
05/21/17	4:30 a	23.0	23.1	23.0	97	22.5	1.6	SSE	0.80	8.0	SSE	23.0	24.8	24.8	757.2	0.00	0.0	0.000	0.097	28.7	71	22.9	32.5	12.90	1.1334	673	1	98.4	30
05/21/17	5:00 a	23.1	23.1	23.0	97	22.6	1.6	SSE	0.80	6.4	SSE	23.1	24.8	24.8	757.4	0.00	0.0	0.000	0.098	28.7	71	22.9	32.4	12.91	1.1340	676	1	98.8	30
05/21/17	5:30 a	23.1	23.1	23.1	97	22.6	1.6	SSE	0.80	9.7	SSE	23.1	24.8	24.8	757.6	0.25	0.0	0.000	0.098	28.6	72	23.0	32.3	13.25	1.1344	664	1	97.1	30
05/21/17	6:00 a	23.2	23.2	23.1	97	22.7	1.6	SSE	0.80	9.7	SSE	23.2	24.9	24.9	758.0	0.25	0.0	0.000	0.101	28.5	72	23.0	32.1	13.25	1.1354	667	1	97.5	30
05/21/17	6:30 a	23.4	23.4	23.2	97	22.9	1.6	SSE	0.80	8.0	SSE	23.4	25.2	25.2	758.1	0.00	0.0	0.000	0.105	28.6	72	23.0	32.3	13.25	1.1353	658	1	96.2	30
05/21/17	7:00 a	23.8	23.8	23.4	97	23.3	1.6	SSE	0.80	6.4	SSE	23.8	25.9	25.9	758.3	0.00	0.0	0.000	0.115	28.7	72	23.1	32.6	13.25	1.1349	664	1	97.1	30
05/21/17	7:30 a	24.4	24.4	23.9	96	23.8	1.6	SSE	0.80	11.3	SE	24.4	26.7	26.7	758.3	0.00	0.0	0.000	0.127	28.7	73	23.4	32.9	13.58	1.1342	672	1	98.2	30
05/21/17	8:00 a	25.7	25.7	24.4	90	24.0	3.2	SSE	1.61	14.5	SSE	25.7	28.6	28.6	758.4	0.00	0.0	0.000	0.154	28.9	73	23.6	33.3	13.57	1.1333	685	1	100.0	30
05/21/17	8:30 a	25.8	26.1	25.4	90	24.0	3.2	SSE	1.61	12.9	SE	25.8	28.7	28.7	758.4	0.00	0.0	0.000	0.155	28.7	75	23.8	33.3	14.28	1.1334	671	1	98.1	30
05/21/17	9:00 a	27.2	27.2	25.8	86	24.7	3.2	SSE	1.61	12.9	SSE	27.2	31.2	31.2	758.3	0.00	0.0	0.000	0.185	29.2	75	24.3	34.2	14.26	1.1307	618	1	90.4	30
05/21/17	9:30 a	27.4	27.9	27.2	83	24.3	1.6	SSE	0.80	6.4	ESE	27.4	31.3	31.3	758.2	0.00	0.0	0.000	0.190	29.8	73	24.5	35.3	13.54	1.1277	598	1	87.4	30
05/21/17	10:00 a	28.2	28.2	27.4	85	25.4	1.6	NNE	0.80	6.4	N	28.2	33.5	33.5	757.9	0.00	0.0	0.000	0.205	30.3	70	24.2	35.9	12.55	1.1258	581	1	84.9	30
05/21/17	10:30 a	28.8	28.8	28.1	82	25.5	1.6	NNE	0.80	6.4	NNE	28.8	34.9	34.9	757.6	0.00	0.0	0.000	0.219	30.8	70	24.7	36.8	12.55	1.1225	612	1	89.5	30
05/21/17	11:00 a	29.2	29.7	28.8	82	25.8	1.6	NNE	0.80	8.0	N	29.2	35.7	35.7	757.3	0.00	0.0	0.000	0.226	31.6	70	25.4	38.7	12.55	1.1179	622	1	90.9	30
05/21/17	11:30 a	28.7	29.3	28.7	84	25.7	1.6	NNE	0.80	11.3	N	28.7	34.8	34.8	757.2	0.00	0.0	0.000	0.215	31.8	70	25.6	39.4	12.55	1.1164	642	1	93.9	30
05/21/17	12:00 p	31.3	31.3	28.6	75	26.3	1.6	N	0.80	8.0	NNE	31.3	39.2	39.2	757.1	0.00	0.0	0.000	0.270	32.3	69	25.9	40.8	12.35	1.1140	633	1	92.5	30
05/21/17	12:30 p	30.9	31.3	30.9	76	26.2	3.2	N	1.61	14.5	N	30.9	38.4	38.4	756.8	0.00	0.0	0.000	0.262	33.1	67	26.2	42.7	11.85	1.1098	655	1	95.8	30
05/21/17	1:00 p	30.3	31.3	30.3	78	26.0	3.2	N	1.61	12.9	N	30.3	37.6	37.6	756.7	0.00	0.0	0.000	0.249	33.5	66	26.3	43.5	11.65	1.1079	659	1	96.3	30
05/21/17	1:30 p	28.6	30.3	28.6	85	25.8	3.2	NNE	1.61	11.3	NNE	28.6	34.6	34.6	756.4	0.00	0.0	0.000	0.213	33.3	65	25.9	42.6	11.45	1.1090	660	1	96.5	30
05/21/17	2:00 p	25.7	28.6	25.7	90	23.9	4.8	N	2.41	14.5	N	25.7	28.4	28.4	756.2	7.62	209.0	0.000	0.153	31.5	69	25.1	38.2	12.35	1.1171	640	1	93.6	30
05/21/17	2:30 p	23.9	25.6	23.9	93	22.7	3.2	NE	1.61	14.5	E	23.9	25.9	25.9	756.2	8.13	58.2	0.000	0.116	30.3	69	24.0	35.7	12.35	1.1237	553	1	80.8	30
05/21/17	3:00 p	23.2	23.9	23.2	95	22.4	1.6	SE	0.80	4.8	ESE	23.2	24.9	24.9	756.2	1.02	6.6	0.000	0.102	29.1	71	23.3	33.4	12.87	1.1296	630	1	92.1	30
05/21/17	3:30 p	23.1	23.2	22.9	96	22.4	0.0	ESE	0.00	6.4	ESE	23.1	24.7	24.7	756.4	0.76	1.5	0.000	0.098	28.3	73	23.0	31.9	13.59	1.1334	662	1	96.8	30
