Date,Time,TempOut,HiTemp,LowTemp,OutHum,DewPt.,WindSpeed,WindDir,WindRun,HiSpeed,HiDir,WindChill,HeatIndex,THWIndex,THSWIndex,Bar  ,Rain,RainRate,SolarRad.,SolarEnergy,Hi SolarRad. ,UV Index,UV Dose,Hi UV ,HeatD-D ,CoolD-D ,In Temp,InHum,In Dew,In Heat,In EMC,In AirDensity,ET ,WindSamp,WindTx ,ISS Recept,Arc.Int.
15/12/15,11:00 AM,32.6,32.6,31.6,61,24.1,1.6,SE,1.61,6.4,ESE,32.6,38.8,38.8,---,744.9,0,0,701,60.29,842,---,---,---,0,0.593,22.6,42,9,21.9,8,1.1567,0.48,1030,1,75.3,60
15/12/15,12:00 PM,33.2,33.3,32.5,52,22,3.2,NNW,3.22,16.1,NNW,33.2,37.7,37.7,---,744.1,0,0,789,67.86,854,---,---,---,0,0.62,22.9,41,9,22.3,7.82,1.1543,0.56,1078,1,78.8,60
15/12/15,1:00 PM,32.8,33.4,32.7,54,22.2,4.8,N,4.83,17.7,NNW,32.8,37.3,37.3,---,743.6,0,0,725,62.36,851,---,---,---,0,0.602,23.3,40,8.9,22.8,7.67,1.1523,0.53,1079,1,78.9,60
15/12/15,2:00 PM,32.8,33.4,32.6,56,22.8,4.8,N,4.83,16.1,NNW,32.8,37.9,37.9,---,743.2,0,0,732,62.96,810,---,---,---,0,0.602,23.4,40,9.1,22.9,7.67,1.1509,0.53,1079,1,78.9,60
15/12/15,3:00 PM,33,33.2,32.8,53,22.1,3.2,NNE,3.22,12.9,NNE,33,37.6,37.6,---,742.8,0,0,565,48.6,682,---,---,---,0,0.611,23.7,40,9.3,23.3,7.66,1.149,0.41,1115,1,81.5,60
15/12/15,4:00 PM,31.9,33,31.9,55,21.8,1.6,ENE,1.61,6.4,N,31.9,35.8,35.8,---,742.8,0,0,236,20.3,454,---,---,---,0,0.567,23.4,37,7.9,22.8,7.27,1.1513,0.18,1097,1,80.2,60
15/12/15,5:00 PM,29.9,31.9,29.9,73,24.5,0,ENE,0,3.2,ENE,29.9,35.4,35.4,---,743.1,0,0,51,4.39,116,---,---,---,0,0.481,23.3,37,7.8,22.7,7.27,1.1523,0.05,1070,1,78.2,60
15/12/15,6:00 PM,27.9,29.9,27.9,81,24.3,0,---,0,0,---,27.9,32.1,32.1,---,743.8,0,0,4,0.34,21,---,---,---,0,0.398,22.9,39,8.2,22.2,7.59,1.1547,0,995,1,72.7,60
15/12/15,7:00 PM,26.9,27.9,26.9,86,24.3,0,---,0,0,---,26.9,30.4,30.4,---,744.1,0,0,0,0,0,---,---,---,0,0.356,22.6,40,8.3,21.8,7.7,1.1563,0.03,1017,1,74.3,60
15/12/15,8:00 PM,25.7,26.9,25.7,89,23.8,0,---,0,0,---,25.7,28.4,28.4,---,744.7,0,0,0,0,0,---,---,---,0,0.308,22.3,41,8.4,21.4,7.86,1.1581,0,1044,1,76.3,60
15/12/15,9:00 PM,24.8,25.7,24.8,93,23.6,0,---,0,0,---,24.8,27.1,27.1,---,745.1,0,0,0,0,0,---,---,---,0,0.271,22.2,43,9,21.3,8.17,1.1589,0,1085,1,79.3,60
15/12/15,10:00 PM,24.2,24.8,24.2,95,23.4,0,---,0,0,---,24.2,26.4,26.4,---,745.3,0,0,0,0,0,---,---,---,0,0.245,22.1,44,9.2,21.1,8.32,1.1594,0,1090,1,79.7,60
15/12/15,11:00 PM,23.8,24.2,23.8,95,23,0,---,0,0,---,23.8,25.8,25.8,---,744.9,0,0,0,0,0,---,---,---,0,0.229,21.9,44,9.1,21,8.32,1.1593,0,1061,1,77.6,60
16/12/15,12:00 AM,23.4,23.8,23.4,95,22.5,0,---,0,0,---,23.4,25.1,25.1,---,744.7,0,0,0,0,0,---,---,---,0,0.211,21.7,44,8.9,20.6,8.33,1.1601,0,1061,1,77.6,60
16/12/15,1:00 AM,22.9,23.4,22.8,96,22.2,0,---,0,0,---,22.9,24.6,24.6,---,744.4,0,0,0,0,0,---,---,---,0,0.19,21.7,44,8.9,20.6,8.33,1.1599,0,1073,1,78.4,60
16/12/15,2:00 AM,22.3,22.9,22.3,96,21.7,0,---,0,0,---,22.3,24,24,---,744.2,0,0,0,0,0,---,---,---,0,0.167,21.8,43,8.6,20.7,8.2,1.1594,0,1087,1,79.5,60
16/12/15,3:00 AM,22.1,22.3,22.1,97,21.6,0,---,0,0,---,22.1,23.8,23.8,---,744.2,0,0,0,0,0,---,---,---,0,0.157,21.8,43,8.6,20.7,8.2,1.1594,0,1076,1,78.7,60
16/12/15,4:00 AM,21.9,22.1,21.9,96,21.2,0,---,0,0,---,21.9,23.5,23.5,---,744.5,0,0,0,0,0,---,---,---,0,0.148,21.7,43,8.5,20.5,8.21,1.1603,0,1090,1,79.7,60
16/12/15,5:00 AM,21.6,21.9,21.6,96,20.9,0,---,0,0,---,21.6,23.2,23.2,---,744.7,0,0,0,0,0,---,---,---,0,0.137,21.6,43,8.4,20.3,8.22,1.1612,0,1117,1,81.7,60
16/12/15,6:00 AM,21.3,21.6,21.3,97,20.8,0,---,0,0,---,21.3,23,23,---,744.9,0,0,0,0,7,---,---,---,0,0.125,21.6,47,9.8,20.6,8.75,1.1603,0,1098,1,80.3,60
16/12/15,7:00 AM,22.8,22.8,21.2,97,22.3,0,---,0,0,---,22.8,24.5,24.5,---,745.6,0,0,56,4.82,135,---,---,---,0,0.185,21.4,44,8.7,20.3,8.34,1.1629,0.03,1101,1,80.5,60
16/12/15,8:00 AM,26.3,26.3,22.8,85,23.6,0,SE,0,4.8,SE,26.3,29.1,29.1,---,746,0,0,249,21.42,360,---,---,---,0,0.331,21.6,44,8.8,20.5,8.33,1.1626,0.15,1141,1,83.4,60
16/12/15,9:00 AM,29.6,29.6,26.3,72,24,1.6,SE,1.61,4.8,SE,29.6,34.5,34.5,---,746.2,0,0,464,39.91,564,---,---,---,0,0.468,21.4,45,9,20.3,8.45,1.1634,0.3,1069,1,78.1,60
16/12/15,10:00 AM,30.8,30.8,29.6,65,23.4,1.6,E,1.61,6.4,SSE,30.8,35.6,35.6,---,745.9,0,0,642,55.22,717,---,---,---,0,0.519,21.8,44,9,20.7,8.33,1.1617,0.43,1042,1,76.2,60
16/12/15,11:00 AM,32.7,32.8,30.8,53,21.9,1.6,NE,1.61,12.9,NNE,32.7,36.9,36.9,---,745.1,0,0,768,66.06,812,---,---,---,0,0.6,22.3,43,9.1,21.5,8.16,1.1581,0.53,1006,1,73.5,60
16/12/15,12:00 PM,33.6,33.6,32.8,54,23,3.2,N,3.22,9.7,NNE,33.6,39.3,39.3,---,744.2,0,0,828,71.22,837,---,---,---,0,0.637,22.9,41,9,22.3,7.82,1.1544,0.61,1094,1,80,60
16/12/15,1:00 PM,34.1,34.2,33.6,53,23.1,3.2,SSE,3.22,12.9,SSE,34.1,40,40,---,743.4,0,0,742,63.82,816,---,---,---,0,0.655,23.3,41,9.3,22.8,7.79,1.1517,0.53,1104,1,80.7,60
16/12/15,2:00 PM,34.3,34.9,34.1,53,23.4,1.6,N,1.61,9.7,ESE,34.3,40.7,40.7,---,742.8,0,0,739,63.56,788,---,---,---,0,0.667,23.6,40,9.2,23.1,7.66,1.1495,0.51,1139,1,83.3,60
16/12/15,3:00 PM,33.8,34.4,33.8,54,23.2,3.2,NE,3.22,11.3,ESE,33.8,39.7,39.7,---,742.5,0,0,606,52.12,694,---,---,---,0,0.644,23.9,40,9.5,23.4,7.65,1.1477,0.46,1165,1,85.2,60
16/12/15,4:00 PM,31.2,33.8,31.2,71,25.3,1.6,NNW,1.61,8,NW,31.2,37.9,37.9,---,742.5,0,0,136,11.7,476,---,---,---,0,0.537,23.5,37,8,22.9,7.26,1.1506,0.13,1088,1,79.5,60
16/12/15,5:00 PM,29.4,31.2,29.4,77,24.9,1.6,SE,1.61,11.3,ESE,29.4,35.1,35.1,---,743,0,0,62,5.33,155,---,---,---,0,0.461,23.4,38,8.3,22.8,7.39,1.1514,0.05,1036,1,75.7,60
16/12/15,6:00 PM,26.9,29.4,26.9,84,24,0,---,0,0,---,26.9,30.1,30.1,---,743.5,0,0,4,0.34,19,---,---,---,0,0.356,22.9,39,8.2,22.2,7.59,1.1542,0,993,1,72.6,60
16/12/15,7:00 PM,25.1,26.9,25.1,90,23.4,0,---,0,0,---,25.1,27.4,27.4,---,744,0,0,0,0,0,---,---,---,0,0.282,22.5,41,8.6,21.7,7.85,1.1563,0.03,1169,1,85.5,60
16/12/15,8:00 PM,24.3,25.1,24.3,92,22.9,0,---,0,0,---,24.3,26.3,26.3,---,744.2,0,0,0,0,0,---,---,---,0,0.248,22.3,43,9.1,21.4,8.17,1.157,0,1248,1,91.2,60
16/12/15,9:00 PM,24,24.3,23.9,94,23,0,---,0,0,---,24,26.1,26.1,---,744.7,0,0,0,0,0,---,---,---,0,0.236,22.1,43,8.9,21.1,8.18,1.1587,0,1209,1,88.4,60
16/12/15,10:00 PM,23.5,24,23.5,95,22.7,0,---,0,0,---,23.5,25.3,25.3,---,744.6,0,0,0,0,0,---,---,---,0,0.215,21.8,44,9,20.8,8.32,1.1594,0,1212,1,88.6,60
16/12/15,11:00 PM,22.8,23.6,22.8,95,21.9,0,---,0,0,---,22.8,24.3,24.3,---,744.4,0,0,0,0,0,---,---,---,0,0.185,21.7,44,8.9,20.6,8.33,1.1596,0,1198,1,87.6,60
17/12/15,12:00 AM,22.8,22.9,22.7,95,22,0,---,0,0,---,22.8,24.4,24.4,---,744.1,0,0,0,0,0,---,---,---,0,0.187,21.8,44,9,20.7,8.33,1.1588,0,1157,1,84.6,60
17/12/15,1:00 AM,22.2,22.9,22.2,95,21.4,0,---,0,0,---,22.2,23.8,23.8,---,743.7,0,0,0,0,0,---,---,---,0,0.162,21.8,43,8.7,20.8,8.2,1.1584,0,1161,1,84.9,60
17/12/15,2:00 AM,22.1,22.2,22.1,96,21.4,0,---,0,0,---,22.1,23.7,23.7,---,743.4,0,0,0,0,0,---,---,---,0,0.157,21.7,42,8.2,20.5,8.03,1.1586,0,1129,1,82.5,60
17/12/15,3:00 AM,21.6,22.1,21.6,96,20.9,0,---,0,0,---,21.6,23.2,23.2,---,743.2,0,0,0,0,0,---,---,---,0,0.134,21.6,43,8.4,20.3,8.22,1.1589,0,1156,1,84.5,60
17/12/15,4:00 AM,21,21.6,21,97,20.5,0,---,0,0,---,21,22.6,22.6,---,743.5,0,0,0,0,0,---,---,---,0,0.111,21.5,44,8.7,20.3,8.34,1.1593,0,1130,1,82.6,60
17/12/15,5:00 AM,20.7,21.1,20.7,97,20.2,0,---,0,0,---,20.7,22.1,22.1,---,743.8,0,0,0,0,0,---,---,---,0,0.097,21.5,47,9.7,20.5,8.75,1.1588,0,1128,1,82.5,60
17/12/15,6:00 AM,20.5,20.7,20.5,97,20,0,---,0,0,---,20.5,21.9,21.9,---,744.1,0,0,0,0,7,---,---,---,0,0.09,21.5,48,10,20.6,8.86,1.1589,0,1122,1,82,60
17/12/15,7:00 AM,22.8,22.8,20.5,95,22,0,---,0,0,---,22.8,24.4,24.4,---,744.8,0,0,51,4.39,141,---,---,---,0,0.187,21.4,46,9.3,20.3,8.64,1.1612,0.03,1144,1,83.6,60
17/12/15,8:00 AM,27.2,27.2,22.9,82,23.8,0,---,0,0,---,27.2,30.4,30.4,---,745,0,0,257,22.1,362,---,---,---,0,0.368,21.5,46,9.4,20.4,8.64,1.1611,0.15,1168,1,85.4,60
17/12/15,9:00 AM,29.3,29.3,27.2,71,23.5,1.6,WSW,1.61,4.8,SSW,29.3,33.7,33.7,---,745.2,0,0,466,40.08,564,---,---,---,0,0.456,21.6,45,9.1,20.4,8.45,1.1614,0.3,1091,1,79.8,60
17/12/15,10:00 AM,30.9,30.9,29.3,67,24,1.6,WSW,1.61,8,SSE,30.9,36.2,36.2,---,744.9,0,0,647,55.65,712,---,---,---,0,0.523,21.7,45,9.2,20.6,8.45,1.1604,0.43,1034,1,75.6,60
17/12/15,11:00 AM,32.7,32.7,30.9,62,24.5,1.6,WSW,1.61,8,NNW,32.7,39.7,39.7,---,744.3,0,0,775,66.66,842,---,---,---,0,0.6,22.2,44,9.4,21.4,8.31,1.1571,0.53,978,1,71.5,60
17/12/15,12:00 PM,32.9,33.1,32.6,54,22.4,6.4,N,6.44,17.7,WNW,32.9,37.7,37.7,---,743.8,0,0,831,71.48,842,---,---,---,0,0.609,22.9,44,10,22.4,8.28,1.1528,0.61,1065,1,77.9,60
17/12/15,1:00 PM,33.1,33.3,32.4,52,21.9,6.4,N,6.44,17.7,WNW,33.1,37.4,37.4,---,743.2,0,0,758,65.2,861,---,---,---,0,0.616,23.2,42,9.5,22.7,7.98,1.1514,0.56,1078,1,78.8,60
17/12/15,2:00 PM,33.2,33.3,33.1,53,22.4,6.4,NNW,6.44,17.7,WNW,33.2,38.1,38.1,---,742.5,0,0,714,61.41,773,---,---,---,0,0.62,23.3,41,9.3,22.9,7.79,1.15,0.53,1081,1,79,60
17/12/15,3:00 PM,33.3,33.5,33.2,51,21.8,4.8,NNW,4.83,14.5,NNE,33.3,37.6,37.6,---,742,0,0,561,48.25,638,---,---,---,0,0.625,23.6,40,9.2,23.1,7.66,1.1484,0.43,1121,1,81.9,60
17/12/15,4:00 PM,32.1,33.4,32.1,56,22.2,3.2,N,3.22,9.7,N,32.1,36.3,36.3,---,742.1,0,0,264,22.71,457,---,---,---,0,0.572,23.6,41,9.6,23.2,7.77,1.148,0.23,1099,1,80.3,60
17/12/15,5:00 PM,30.2,32.1,30.2,63,22.3,3.2,NNW,3.22,11.3,NNE,30.2,34.1,34.1,---,742.4,0,0,42,3.61,97,---,---,---,0,0.493,23.2,38,8.1,22.6,7.4,1.1514,0.05,1082,1,79.1,60
17/12/15,6:00 PM,27.6,30.1,27.6,80,23.8,0,N,0,6.4,NNW,27.6,31.1,31.1,---,743.1,0,0,4,0.34,16,---,---,---,0,0.384,22.8,39,8.1,22.1,7.59,1.154,0.03,991,1,72.4,60
17/12/15,7:00 PM,26.1,27.5,26.1,87,23.8,0,SE,0,6.4,ESE,26.1,28.9,28.9,---,743.9,0,0,0,0,0,---,---,---,0,0.324,22.5,40,8.2,21.6,7.7,1.1565,0.03,978,1,71.5,60
17/12/15,8:00 PM,26.8,27,26.1,80,23.1,0,WSW,0,6.4,ESE,26.8,29.5,29.5,---,744.5,0,0,0,0,0,---,---,---,0,0.354,22.2,42,8.6,21.2,8.01,1.1582,0.03,1012,1,74,60
17/12/15,9:00 PM,25.5,26.8,25.5,87,23.2,0,SE,0,4.8,NNE,25.5,27.9,27.9,---,745.1,0,0,0,0,0,---,---,---,0,0.299,22.1,43,8.9,21.2,8.18,1.1592,0.03,961,1,70.2,60
17/12/15,10:00 PM,24.9,25.5,24.9,90,23.2,0,ENE,0,4.8,ENE,24.9,27.2,27.2,---,745.3,0,0,0,0,0,---,---,---,0,0.275,22,44,9.2,21.1,8.32,1.1597,0,1020,1,74.6,60
17/12/15,11:00 PM,23.9,24.9,23.9,90,22.2,0,ENE,0,3.2,ENE,23.9,25.8,25.8,---,745,0,0,0,0,0,---,---,---,0,0.234,21.8,44,9,20.8,8.32,1.16,0,1082,1,79.1,60
18/12/15,12:00 AM,23.2,23.9,23.2,93,22,0,---,0,0,---,23.2,24.7,24.7,---,745,0,0,0,0,0,---,---,---,0,0.204,21.7,44,8.9,20.6,8.33,1.1608,0,1147,1,83.8,60
18/12/15,1:00 AM,22.5,23.2,22.5,95,21.7,0,---,0,0,---,22.5,24.1,24.1,---,744.6,0,0,0,0,0,---,---,---,0,0.174,21.7,44,8.9,20.6,8.33,1.1599,0,1109,1,81.1,60
18/12/15,2:00 AM,22.3,22.6,22.3,95,21.4,0,---,0,0,---,22.3,23.8,23.8,---,744.3,0,0,0,0,0,---,---,---,0,0.164,21.8,43,8.6,20.7,8.2,1.1596,0,1120,1,81.9,60
18/12/15,3:00 AM,22.3,22.3,22.2,96,21.6,0,---,0,0,---,22.3,23.9,23.9,---,744.3,0,0,0,0,0,---,---,---,0,0.164,21.7,43,8.6,20.6,8.21,1.1598,0,1076,1,78.7,60
18/12/15,4:00 AM,21.4,22.3,21.4,96,20.7,0,---,0,0,---,21.4,22.9,22.9,---,744.2,0,0,0,0,0,---,---,---,0,0.127,21.6,43,8.4,20.3,8.22,1.1604,0,1104,1,80.7,60
18/12/15,5:00 AM,21.1,21.4,21.1,97,20.6,0,---,0,0,---,21.1,22.7,22.7,---,744.2,0,0,0,0,0,---,---,---,0,0.113,21.6,47,9.8,20.6,8.75,1.1592,0,1105,1,80.8,60
18/12/15,6:00 AM,20.8,21.1,20.8,97,20.3,0,---,0,0,---,20.8,22.3,22.3,---,744.6,0,0,0,0,5,---,---,---,0,0.104,21.6,49,10.4,20.8,9.05,1.1589,0,1098,1,80.3,60
18/12/15,7:00 AM,22.9,22.9,20.7,97,22.4,0,---,0,0,---,22.9,24.6,24.6,---,745.2,0,0,47,4.04,132,---,---,---,0,0.19,21.5,45,9.1,20.4,8.45,1.1617,0.03,1109,1,81.1,60
18/12/15,8:00 AM,27.9,27.9,22.9,78,23.7,0,---,0,0,---,27.9,31.8,31.8,---,745.6,0,0,253,21.76,369,---,---,---,0,0.4,21.6,45,9.1,20.4,8.45,1.1621,0.15,1173,1,85.7,60
18/12/15,9:00 AM,29.2,29.2,27.9,72,23.7,1.6,SE,1.61,6.4,ESE,29.2,33.8,33.8,---,745.7,0,0,478,41.11,573,---,---,---,0,0.454,21.6,45,9.1,20.4,8.45,1.1621,0.33,1090,1,79.7,60
18/12/15,10:00 AM,30.8,30.8,29.2,64,23.2,1.6,SSE,1.61,6.4,SE,30.8,35.4,35.4,---,745.6,0,0,651,55.99,717,---,---,---,0,0.519,21.7,45,9.2,20.6,8.45,1.1615,0.46,1024,1,74.9,60
18/12/15,11:00 AM,32.6,32.6,30.8,56,22.6,1.6,SSE,1.61,8,NNW,32.6,37.4,37.4,---,744.9,0,0,770,66.23,810,---,---,---,0,0.593,22.2,43,9,21.3,8.17,1.1586,0.53,964,1,70.5,60
18/12/15,12:00 PM,32.5,32.9,32.2,48,20.1,9.7,N,9.66,35.4,NNE,32.5,35.2,35.2,---,744.2,0,0,830,71.39,838,---,---,---,0,0.59,22.9,42,9.3,22.3,7.99,1.1545,0.63,1021,1,74.6,60
18/12/15,1:00 PM,33.1,33.5,32.4,46,19.9,9.7,NNW,9.66,33.8,WNW,33.1,35.9,35.9,---,743.5,0,0,740,63.65,824,---,---,---,0,0.616,23.2,41,9.2,22.6,7.8,1.1524,0.61,1075,1,78.6,60
18/12/15,2:00 PM,33.2,33.3,32.9,49,21,9.7,N,9.66,24.1,N,33.2,36.7,36.7,---,743.1,0,0,730,62.79,786,---,---,---,0,0.618,23.3,40,8.9,22.8,7.67,1.1514,0.58,1114,1,81.4,60
18/12/15,3:00 PM,32.7,33.2,32.7,50,20.9,8,N,8.05,24.1,N,32.7,36.1,36.1,---,742.7,0,0,575,49.46,656,---,---,---,0,0.6,23.5,40,9.1,23,7.66,1.1498,0.48,1135,1,83,60
18/12/15,4:00 PM,31.3,32.7,31.3,58,22.1,8,N,8.05,27.4,N,31.3,35.1,35.1,---,743,0,0,312,26.84,476,---,---,---,0,0.542,23.5,39,8.7,22.9,7.56,1.1506,0.28,1122,1,82,60
18/12/15,5:00 PM,29.8,31.3,29.8,63,22,8,N,8.05,22.5,NNW,29.8,33.3,33.3,---,743.7,0,0,43,3.7,167,---,---,---,0,0.479,23.3,38,8.2,22.7,7.39,1.1528,0.1,1064,1,77.8,60
18/12/15,6:00 PM,28.8,29.8,28.8,65,21.5,6.4,NNW,6.44,19.3,NNW,28.8,31.5,31.5,---,744.4,0,0,3,0.26,16,---,---,---,0,0.435,22.9,39,8.2,22.2,7.59,1.1557,0.05,1069,1,78.1,60
18/12/15,7:00 PM,28.1,28.8,28.1,69,21.9,4.8,N,4.83,20.9,NNE,28.1,30.7,30.7,---,745.1,0,0,0,0,0,---,---,---,0,0.407,22.5,40,8.2,21.6,7.7,1.1583,0.05,1026,1,75,60
18/12/15,8:00 PM,27.9,28.1,27.8,65,20.7,4.8,NNW,4.83,17.7,W,27.9,29.7,29.7,---,745.7,0,0,0,0,0,---,---,---,0,0.398,22.3,40,8,21.3,7.71,1.1603,0.05,1032,1,75.4,60
18/12/15,9:00 PM,27.5,27.9,27.4,66,20.6,6.4,NNW,6.44,24.1,NNE,27.5,29.2,29.2,---,746.1,0,0,0,0,0,---,---,---,0,0.382,22.1,41,8.2,21.1,7.88,1.1614,0.08,1110,1,81.1,60
18/12/15,10:00 PM,27.2,27.5,27.1,70,21.2,6.4,N,6.44,20.9,WNW,27.2,29,29,---,746,0,0,0,0,0,---,---,---,0,0.368,22,42,8.5,20.9,8.02,1.1615,0.05,1082,1,79.1,60
18/12/15,11:00 PM,27.7,27.7,27.1,67,21,6.4,N,6.44,20.9,N,27.7,29.6,29.6,---,745.6,0,0,0,0,0,---,---,---,0,0.389,21.9,42,8.4,20.8,8.02,1.1611,0.05,1065,1,77.9,60
19/12/15,12:00 AM,26.5,27.8,26.5,69,20.3,3.2,NW,3.22,19.3,WNW,26.5,27.8,27.8,---,745.3,0,0,0,0,0,---,---,---,0,0.34,21.8,42,8.3,20.7,8.02,1.1612,0.05,1003,1,73.3,60
19/12/15,1:00 AM,25.1,26.5,24.6,76,20.5,1.6,S,1.61,14.5,NW,25.1,26.5,26.5,---,744.8,0,0,0,0,0,---,---,---,0,0.28,21.7,43,8.6,20.6,8.21,1.1605,0.03,933,1,68.2,60
19/12/15,2:00 AM,25.6,25.6,23.3,77,21.2,1.6,N,1.61,14.5,NNE,25.6,27.2,27.2,---,744.4,0,0,0,0,0,---,---,---,0,0.301,21.6,43,8.5,20.4,8.21,1.1605,0.03,965,1,70.5,60
19/12/15,3:00 AM,24.6,25.5,23.8,82,21.3,1.6,WSW,1.61,8,NNW,24.6,26.3,26.3,---,744.2,0,0,0,0,0,---,---,---,0,0.259,21.7,43,8.5,20.5,8.21,1.1599,0.03,986,1,72.1,60
19/12/15,4:00 AM,27.1,27.2,24.6,72,21.6,4.8,N,4.83,22.5,NW,27.1,29.2,29.2,---,744.3,0,0,0,0,0,---,---,---,0,0.366,21.6,44,8.8,20.4,8.33,1.1602,0.03,1017,1,74.3,60
19/12/15,5:00 AM,27.4,27.6,27.1,71,21.7,9.7,N,9.66,35.4,NNE,27.4,29.7,29.7,---,744.8,0,0,0,0,0,---,---,---,0,0.38,21.6,45,9.1,20.4,8.45,1.1608,0.05,1042,1,76.2,60
19/12/15,6:00 AM,26.4,27.4,26.4,77,22.1,8,N,8.05,24.1,WNW,26.4,28.5,28.5,---,745.1,0,0,0,0,5,---,---,---,0,0.338,21.5,45,9.1,20.4,8.45,1.1614,0.05,1056,1,77.2,60
19/12/15,7:00 AM,27.6,27.6,26.4,73,22.3,9.7,N,9.66,24.1,NNW,27.6,30.1,30.1,---,745.5,0,0,48,4.13,123,---,---,---,0,0.384,21.6,46,9.4,20.5,8.63,1.1616,0.08,1024,1,74.9,60
19/12/15,8:00 AM,28.9,28.9,27.6,69,22.6,9.7,N,9.66,30.6,NNW,28.9,32.6,32.6,---,746.2,0,0,225,19.35,357,---,---,---,0,0.44,21.7,45,9.2,20.6,8.45,1.1623,0.2,1074,1,78.5,60
19/12/15,9:00 AM,29.6,29.7,28.8,68,23,12.9,NNW,12.87,37,W,29.4,33.7,33.6,---,746.4,0,0,468,40.25,559,---,---,---,0,0.468,22.2,46,10,21.4,8.61,1.16,0.36,1085,1,79.3,60
19/12/15,10:00 AM,30.4,30.6,29.6,65,23.1,14.5,NNW,14.48,35.4,NNE,30.2,34.9,34.7,---,746,0,0,648,55.74,719,---,---,---,0,0.502,22.6,45,10,21.9,8.45,1.1579,0.51,1094,1,80,60
19/12/15,11:00 AM,31.2,31.3,30.4,63,23.3,12.9,NNW,12.87,37,N,31.1,35.7,35.7,---,745.8,0,0,750,64.51,810,---,---,---,0,0.535,22.9,44,10,22.4,8.29,1.1562,0.58,1110,1,81.1,60
19/12/15,12:00 PM,31.6,31.7,30.9,61,23.1,12.9,NNW,12.87,35.4,WNW,31.6,36.3,36.3,---,745,0,0,798,68.64,835,---,---,---,0,0.551,23.2,43,9.9,22.7,8.1,1.154,0.61,1093,1,79.9,60
19/12/15,1:00 PM,31.7,32.1,31.3,61,23.3,11.3,NNW,11.27,27.4,NNE,31.7,36.7,36.7,---,744.4,0,0,778,66.92,942,---,---,---,0,0.558,23.6,44,10.6,23.3,8.26,1.1506,0.58,1093,1,79.9,60
19/12/15,2:00 PM,31.9,32.2,31.7,61,23.5,9.7,N,9.66,35.4,NNW,31.9,37.3,37.3,---,744.2,0,0,727,62.53,949,---,---,---,0,0.567,23.7,42,10,23.3,7.96,1.1505,0.56,1146,1,83.8,60
19/12/15,3:00 PM,31.1,31.9,31.1,63,23.2,9.7,NNW,9.66,27.4,NNW,31.1,35.5,35.5,---,744.1,0,0,555,47.74,643,---,---,---,0,0.53,23.9,41,9.8,23.5,7.75,1.1498,0.46,1140,1,83.3,60
19/12/15,4:00 PM,30.2,31.1,30.1,67,23.4,9.7,N,9.66,25.7,NNW,30.2,34.9,34.9,---,744.1,0,0,261,22.45,468,---,---,---,0,0.493,23.7,40,9.3,23.2,7.66,1.1512,0.23,1105,1,80.8,60
19/12/15,5:00 PM,29.1,30.2,29.1,69,22.8,8,NNW,8.05,22.5,WSW,29.1,33,33,---,744.8,0,0,67,5.76,109,---,---,---,0,0.449,23.4,40,9,22.9,7.67,1.1536,0.1,1135,1,83,60
19/12/15,6:00 PM,28.7,29.1,28.7,69,22.5,8,NNW,8.05,29,WNW,28.7,32.1,32.1,---,745.4,0,0,9,0.77,37,---,---,---,0,0.433,23.1,39,8.3,22.4,7.58,1.1565,0.05,1090,1,79.7,60
19/12/15,7:00 PM,28.3,28.7,28.3,72,22.8,6.4,N,6.44,24.1,NW,28.3,31.7,31.7,---,746,0,0,0,0,0,---,---,---,0,0.417,22.7,40,8.4,21.9,7.69,1.1587,0.05,1106,1,80.8,60
19/12/15,8:00 PM,28.1,28.3,28.1,73,22.8,6.4,NNW,6.44,22.5,W,28.1,31.4,31.4,---,746.5,0,0,0,0,0,---,---,---,0,0.407,22.6,41,8.6,21.7,7.85,1.1599,0.05,1070,1,78.2,60
19/12/15,9:00 PM,27.9,28.2,27.8,74,22.8,6.4,N,6.44,24.1,W,27.9,31,31,---,746.9,0,0,0,0,0,---,---,---,0,0.398,22.5,43,9.3,21.8,8.15,1.1602,0.05,1050,1,76.8,60
19/12/15,10:00 PM,27.8,27.9,27.7,75,22.9,8,NNW,8.05,24.1,NNE,27.8,30.8,30.8,---,746.8,0,0,0,0,0,---,---,---,0,0.394,22.4,43,9.2,21.7,8.15,1.1602,0.05,1056,1,77.2,60
19/12/15,11:00 PM,27.6,27.8,27.4,75,22.7,8,N,8.05,25.7,NNE,27.6,30.4,30.4,---,746.2,0,0,0,0,0,---,---,---,0,0.384,22.3,43,9.1,21.4,8.17,1.1602,0.05,1025,1,74.9,60
20/12/15,12:00 AM,27.8,28,27.6,75,22.9,9.7,N,9.66,29,WNW,27.8,30.8,30.8,---,745.7,0,0,0,0,0,---,---,---,0,0.394,22.3,44,9.4,21.5,8.31,1.159,0.05,1044,1,76.3,60
20/12/15,1:00 AM,27.6,27.8,27.4,75,22.8,8,N,8.05,33.8,NNW,27.6,30.5,30.5,---,745.1,0,0,0,0,0,---,---,---,0,0.387,22.2,43,9,21.3,8.17,1.1589,0.05,1039,1,76,60
20/12/15,2:00 AM,27.5,27.8,27.4,75,22.7,12.9,NNW,12.87,37,WNW,27.3,30.2,30.1,---,744.2,0,0,0,0,0,---,---,---,0,0.382,22.3,45,9.8,21.6,8.45,1.1564,0.05,1028,1,75.1,60
